cell_specimen_id,axon.total_length,all_neurites.total_length,basal_dendrite.total_length,dendrite.total_length,dendrite.total_surface_area,axon.total_surface_area,all_neurites.total_surface_area,basal_dendrite.total_surface_area,dendrite.total_volume,axon.total_volume,all_neurites.total_volume,basal_dendrite.total_volume,dendrite.num_tips,axon.num_tips,all_neurites.num_tips,basal_dendrite.num_tips,dendrite.num_nodes,axon.num_nodes,all_neurites.num_nodes,basal_dendrite.num_nodes,dendrite.num_branches,axon.num_branches,all_neurites.num_branches,basal_dendrite.num_branches
738043822,3203.182775,6123.620513,2920.032703,2920.032703,4907.786636,2302.957558,7632.748974,4907.786636,800.8134458,131.7821453,1535.038487,800.8134458,28,41,69,28,2064,2112,4177,2064,53,81,136,53
738401019,6333.636549,8640.774837,2307.138289,2307.138289,4474.926754,4599.694603,9393.321542,4474.926754,713.7791807,268.1690762,1380.222531,713.7791807,22,70,92,22,1448,4253,5702,1448,42,139,182,42
738859085,4527.776067,5768.526333,1239.74352,1239.74352,2598.713861,3254.549133,6192.469183,2598.713861,450.254618,186.1602104,1043.479893,450.254618,16,46,62,16,817,2930,3748,817,29,91,122,29
739539292,10652.01702,13015.01411,2361.129466,2361.129466,4397.520139,7656.63148,12445.00454,4397.520139,716.4741842,437.9593206,1797.192728,716.4741842,25,96,121,25,1708,6826,8535,1708,50,191,240,50
739547189,4932.264353,6396.591132,1464.326778,1464.326778,2191.280285,3469.986463,5980.29034,2191.280285,261.6881447,196.4657771,832.4354005,261.6881447,12,69,81,12,1054,3011,4066,1054,22,137,160,22
739558698,5399.695424,8231.546078,2831.326375,2831.326375,5018.358926,3882.209737,9561.667198,5018.358926,768.3823963,222.1839727,1989.548618,768.3823963,20,47,67,20,2081,3570,5652,2081,36,93,132,36
739570508,5428.38001,6924.498312,1495.694209,1495.694209,2865.201265,3901.900004,6922.058875,2865.201265,449.6703163,223.1886802,831.4313994,449.6703163,19,89,108,19,1121,4134,5256,1121,36,177,214,36
739792780,19569.46496,21341.12199,1771.657026,1771.657026,3294.80076,20163.69382,24064.30801,3294.80076,500.2799968,1675.498819,2946.472562,500.2799968,18,192,210,18,1266,13205,14472,1266,32,383,418,32
739810705,37672.72974,40698.67932,3025.949582,3025.949582,6022.442372,38224.10881,46301.94134,6022.442372,1004.061551,3141.747604,7760.745209,1004.061551,53,329,382,53,2201,23595,25797,2201,98,657,762,98
739840659,58.99666449,4155.42568,1686.439176,4096.429015,7593.084113,42.56664282,9240.403739,3108.909789,1200.262016,2.446004325,4299.222801,474.4659524,40,1,41,19,2696,54,2751,1221,75,1,80,34
740094065,8757.988123,10443.69049,1685.702372,1685.702372,3131.212147,6295.210326,10190.47111,3131.212147,495.8132235,360.0860307,1881.443187,495.8132235,18,106,124,18,1157,5724,6882,1157,31,211,246,31
740110275,14620.99578,17533.34206,2909.964947,2909.964947,5879.735384,10509.51912,16984.54783,5879.735384,999.0222883,601.1444934,2352.664732,999.0222883,20,96,116,20,2001,9349,11351,2001,36,191,230,36
740134630,13833.77216,17046.83845,3211.930618,3211.930618,5606.332744,9943.665613,16222.75218,5606.332744,857.4539734,568.7776731,2340.122407,857.4539734,34,119,153,34,2390,9765,12156,2390,63,237,304,63
740135032,21008.494,23581.39248,2571.254395,2571.254395,3898.8121,15115.98991,19571.75307,3898.8121,475.6859521,866.3340759,2041.488025,475.6859521,24,238,262,24,1865,14047,15913,1865,44,475,522,44
740155221,20154.94844,22378.48659,2223.538153,2223.538153,4586.793111,17879.66227,23407.54739,4586.793111,798.1289427,1312.704849,3528.738137,798.1289427,22,264,286,22,1623,14813,16437,1623,40,527,570,40
740164794,24001.60203,28224.96703,4223.365002,4223.365002,8907.441663,25275.63639,34865.41488,8907.441663,1609.296433,2139.144043,4629.070312,1609.296433,37,310,347,37,3111,17291,20403,3111,69,619,692,69
740373591,64.85988068,3970.125707,2480.808038,3905.265827,6428.756079,71.87960837,8091.843248,3977.41377,882.8811588,6.562259851,3373.552857,511.1116837,39,1,40,27,2522,56,2579,1579,71,1,78,48
740380531,34671.38873,38250.41186,3579.023131,3579.023131,8208.183945,34899.74158,43991.28805,8208.183945,1636.943995,2852.089491,5664.954908,1636.943995,32,422,454,32,2827,24486,27314,2827,58,843,906,58
740401195,160.57979,5974.192678,3666.888519,5813.612888,9668.080904,178.4594931,12290.69251,5875.616593,1384.019107,16.85829272,6142.856018,759.790029,63,1,64,42,4321,138,4460,2858,118,1,126,77
740649731,15462.61858,17877.60327,2414.98469,2414.98469,4910.711445,11173.11108,16654.07928,4910.711445,847.6684173,645.784066,2188.774765,847.6684173,17,92,109,17,1629,10028,11658,1629,30,183,216,30
740660643,20935.07712,25827.43592,4891.261748,4891.261748,7714.145387,15048.05805,23995.36023,7714.145387,989.2068608,860.7489203,3725.825474,989.2068608,49,258,307,49,3405,14866,18272,3405,91,515,612,91
740675145,13578.45869,16158.22908,2578.40743,2578.40743,5495.804511,9867.811417,16477.44277,5495.804511,1017.902199,576.4667368,3517.361701,1017.902199,16,166,182,16,1896,9206,11103,1896,27,331,362,27
740695122,12565.00603,14963.2642,2396.897367,2396.897367,4648.07965,9223.13637,14894.85506,4648.07965,746.8392688,548.9178101,2806.753002,746.8392688,22,129,151,22,1523,8217,9741,1523,38,257,300,38
740732467,28364.05541,31890.22237,3525.371451,3525.371451,5349.668379,20388.48053,26735.22631,5349.668379,653.0987275,1166.270425,3038.884489,653.0987275,32,359,391,32,2582,18899,21482,2582,55,717,780,55
740780456,28112.24303,31922.36508,3809.709178,3809.709178,6659.47193,29658.17647,36808.33807,6659.47193,980.4197765,2506.057529,4081.148782,980.4197765,33,392,425,33,2566,18029,20596,2566,62,783,848,62
740819727,19603.48714,22343.64887,2740.161729,2740.161729,5098.153577,14133.44847,21291.52633,5098.153577,783.4864634,813.1668179,5365.642309,783.4864634,26,185,211,26,1949,13576,15526,1949,45,369,420,45
740872967,14873.04785,17402.88204,2529.834185,2529.834185,4974.029872,11286.35627,17741.6038,4974.029872,810.0544112,712.1871035,4002.914978,810.0544112,20,147,167,20,1756,9821,11578,1756,34,293,332,34
740875222,11381.51606,14520.08781,3138.571751,3138.571751,5658.934312,8181.038992,16040.54563,5658.934312,886.5612501,467.9582331,6916.674982,886.5612501,21,119,140,21,1842,7073,8916,1842,39,237,278,39
740890186,31811.45413,34206.77204,2393.960433,2393.960433,4280.624902,33881.37346,38797.58731,4280.624902,652.698131,2881.979936,4464.584702,652.698131,17,335,352,17,1704,19217,20922,1704,30,669,702,30
741187985,22416.22356,26163.34119,3747.117622,3747.117622,6024.052825,16122.57702,23164.99868,6024.052825,792.8402357,926.0433707,3311.316196,792.8402357,34,350,384,34,2727,15202,17930,2727,63,699,766,63
741313892,25813.77053,28891.17169,3076.773527,3076.773527,6411.032284,25793.29902,32925.15945,6411.032284,1132.24958,2094.236069,4116.631641,1132.24958,27,348,375,27,1908,15791,17700,1908,48,695,748,48
741785767,19641.29826,22308.96131,2667.663049,2667.663049,4114.76865,14123.47405,18936.76991,4114.76865,517.1208814,808.838239,2292.205425,517.1208814,33,181,214,33,1697,12029,13727,1697,62,361,426,62
741788179,30328.46843,33507.05726,3178.588835,3178.588835,6826.160645,30758.99265,38362.42943,6826.160645,1256.905675,2525.889946,4747.777437,1256.905675,30,303,333,30,2236,19738,21975,2236,54,605,664,54
741796557,8393.32733,10999.5083,2605.159181,2605.159181,4681.873095,7762.680683,12925.38362,4681.873095,699.8471699,591.6832057,1842.219038,699.8471699,30,71,101,30,1775,5809,7585,1775,55,141,200,55
741940660,15801.0907,17415.05839,1613.967695,1613.967695,3279.945723,13142.4553,17476.34487,3279.945723,551.8131905,903.3887437,2994.642474,551.8131905,13,126,139,13,1062,10683,11746,1062,21,251,276,21
742009621,10681.03901,13781.95945,3100.920438,3100.920438,5226.506959,7694.875577,14350.32644,5226.506959,752.5211308,445.3700135,4061.125506,752.5211308,27,81,108,27,2196,7630,9827,2196,50,161,214,50
742033571,6118.30712,8308.551821,2188.665226,2188.665226,778.5152783,2766.277484,3855.915766,778.5152783,135.3326076,154.1134532,750.5031575,135.3326076,22,67,89,22,1338,4158,5497,1338,44,133,176,44
742041338,26.39694025,6525.75953,3308.701932,6499.36259,12290.54445,18.9740256,14430.80222,5927.950336,1958.031465,1.085314265,5851.282925,870.4237009,59,1,60,33,4418,22,4441,2222,111,1,118,61
742049511,23.86346223,6161.481463,2950.398778,6137.618,13410.71129,17.38398924,16509.45917,6093.404787,2474.196609,1.010895298,8402.779342,1054.00081,57,1,58,28,4245,20,4266,2018,104,1,114,47
742054277,13.8053308,5056.031587,3538.346598,5042.226256,9834.080645,15.9601927,11816.16793,6806.442546,1599.10612,2.575765111,4970.433002,1084.674671,53,1,54,38,3861,12,3874,2734,98,1,106,69
742784488,4793.582762,7718.129838,2923.417098,2923.417098,4632.217038,3411.619384,8423.29783,4632.217038,599.8707655,194.2084809,1410.611035,599.8707655,37,85,122,37,2217,3546,5764,2217,74,169,242,74
743001170,4640.125982,9417.480083,4777.354101,4777.354101,7597.986843,4593.290145,14598.87416,7597.986843,980.4608055,371.5864805,6801.105653,980.4608055,36,26,62,36,3044,3124,6169,3044,67,51,122,67
743012953,18611.81166,23688.16133,5076.349674,5076.349674,7845.188963,13400.07416,22311.81156,7845.188963,1002.012272,770.8021013,3218.836425,1002.012272,37,151,188,37,3556,12366,15923,3556,67,301,374,67
743041228,13232.32638,15932.69391,2699.487745,2699.487745,5267.020498,9512.724401,15649.38593,5267.020498,859.3598532,544.3320359,2759.325649,859.3598532,21,62,83,21,1853,9238,11092,1853,37,123,164,37
743049614,17439.00416,20032.19204,2593.18788,2593.18788,5790.481443,13734.24113,20891.10346,5790.481443,1100.893368,972.1957376,4672.458702,1100.893368,18,167,185,18,1744,11612,13357,1744,32,333,368,32
743458377,13895.05315,15974.31111,2077.762581,2077.762581,3293.376968,14320.24409,17865.65626,3293.376968,418.050736,1189.741631,1877.048441,418.050736,25,186,211,25,1393,8982,10376,1393,49,371,420,49
743468218,8658.354547,11480.83333,2822.478781,2822.478781,6132.003713,6364.945305,12905.10847,6132.003713,1137.867775,375.9322756,1957.375799,1137.867775,29,134,163,29,2206,6650,8857,2206,54,267,324,54
743504177,6720.464151,7913.262686,1191.393509,1191.393509,2343.169813,6445.527275,8955.619444,2343.169813,389.8792065,506.7114494,1082.265333,389.8792065,16,91,107,16,864,4502,5367,864,30,181,212,30
743675437,99.61032088,4701.584288,3022.434175,4601.973967,7988.093499,132.6478982,11203.39618,5262.949962,1141.476939,26.46694366,7598.356274,752.4639732,46,1,47,33,3296,86,3383,2212,84,1,92,59
743688686,37.031169,4698.43789,1981.602641,4661.406721,8885.652481,46.70350115,10234.0735,3729.447847,1420.394039,13.28774439,3493.035399,574.9458176,42,1,43,21,3037,32,3070,1249,78,1,84,37
744053590,4682.6513,8064.965679,3382.314379,3382.314379,7550.437992,3732.728897,11577.69487,7550.437992,1441.513973,246.4615919,2044.07991,1441.513973,35,73,108,35,2534,3352,5887,2534,68,145,214,68
744211669,6908.010893,10171.17288,3262.548247,3262.548247,5471.285314,6986.720053,13068.52896,5471.285314,752.845355,572.5309944,2229.798557,752.845355,30,89,119,30,1804,4300,6105,1804,57,177,236,57
744454952,19858.31702,22869.84724,3011.530219,3011.530219,5094.46636,15113.30138,21507.88002,5094.46636,701.4046974,959.6672631,3711.42384,701.4046974,25,255,280,25,1865,12265,14131,1865,45,509,558,45
744476851,7181.208376,10393.64727,3212.438898,3212.438898,6949.270053,5162.878039,13566.37542,6949.270053,1354.391964,295.437357,3799.976308,1354.391964,29,61,90,29,2094,4653,6748,2094,51,121,178,51
744975652,7413.999631,9075.151423,1661.151793,1661.151793,3349.294541,6178.251386,9791.314794,3349.294541,565.159371,425.3408982,1292.001392,565.159371,20,98,118,20,1197,5241,6439,1197,38,195,234,38
745584401,19163.89517,21908.33509,2744.033132,2744.033132,4813.214137,13774.93884,20804.46863,4813.214137,698.8402595,787.9265016,5896.151815,698.8402595,30,229,259,30,1994,12850,14845,1994,53,457,516,53
745633800,19556.12082,24024.38748,4468.266666,4468.266666,7508.80546,20169.45202,28861.74134,7508.80546,1056.239238,1677.192783,4450.617285,1056.239238,33,195,228,33,3040,13331,16372,3040,60,389,454,60
745692039,19530.21722,23877.55402,4346.0019,4346.0019,6911.561443,15608.63279,24020.24381,6911.561443,888.3804369,1026.83843,4205.825356,888.3804369,43,227,270,43,2992,13297,16290,2992,78,453,538,78
745736817,19724.90406,22279.70786,2554.803794,2554.803794,4998.430863,14201.97912,19968.34645,4998.430863,825.4353176,815.0848086,2676.829281,825.4353176,27,239,266,27,1947,13754,15702,1947,49,477,530,49
746086313,8289.65493,9668.862362,1377.973958,1377.973958,2800.809229,8156.89465,11518.65372,2800.809229,477.6669095,653.5875056,1777.168687,477.6669095,25,151,176,25,1085,6128,7214,1085,46,301,350,46
746200101,12420.01176,14576.99681,2155.34984,2155.34984,3469.124186,9123.908975,13156.41807,3469.124186,462.4588633,538.6208501,1709.938529,462.4588633,33,128,161,33,1574,8314,9889,1574,61,255,320,61
746257405,10318.9616,13231.38544,2912.423843,2912.423843,4942.892928,8148.478931,14093.51194,4942.892928,703.4899769,528.6528459,2773.58717,703.4899769,23,89,112,23,2137,7773,9911,2137,41,177,222,41
746732672,8752.213962,11430.14026,2677.020805,2677.020805,4134.921468,6973.529703,11883.30981,4134.921468,528.9487615,456.9025319,2117.446923,528.9487615,40,127,167,40,1769,5581,7351,1769,75,253,332,75
746747868,5495.963421,10816.73169,5319.827861,5319.827861,10282.47925,3951.922506,15149.81538,10282.47925,1676.238127,226.2802622,3420.087407,1676.238127,29,55,84,29,3922,4125,8048,3922,54,109,166,54
746754997,19404.38763,22646.40943,3239.220489,3239.220489,6216.892712,18712.94547,26142.14866,6216.892712,981.3220936,1477.56414,4341.397975,981.3220936,30,191,221,30,2434,13358,15793,2434,54,381,440,54
746917764,29544.84881,35866.76283,6321.329257,6321.329257,12071.34347,21338.62031,35650.31176,12071.34347,1912.739007,1231.906968,7267.479508,1912.739007,48,321,369,48,4566,20690,25257,4566,87,641,736,87
746924803,29854.9743,32212.12688,2356.269849,2356.269849,4979.44704,31581.62067,37179.00469,4979.44704,906.8151061,2673.639513,4347.586962,906.8151061,21,445,466,21,1679,19658,21338,1679,37,889,930,37
747028632,8817.622898,11889.49711,3071.172226,3071.172226,6582.754081,8370.77935,16118.55135,6582.754081,1155.577036,652.1864503,3697.406855,1155.577036,36,67,103,36,2004,5749,7754,2004,66,133,204,66
750472605,14344.09357,16226.37166,1879.916951,1879.916951,3781.254892,10565.05335,15053.57192,3781.254892,643.8939473,632.7086088,2218.073564,643.8939473,23,151,174,23,1388,10094,11483,1388,41,301,346,41
750706642,7584.791004,9865.977851,2281.186847,2281.186847,3491.880195,5452.74689,9369.061296,3491.880195,431.5922257,311.9731738,1254.25344,431.5922257,14,119,133,14,1557,5214,6772,1557,25,237,264,25
750776506,14686.15495,17491.80661,2804.715318,2804.715318,4752.330914,15292.56242,22021.36847,4752.330914,662.3695316,1280.278299,5288.309132,662.3695316,38,159,197,38,1994,10415,12410,1994,68,317,392,68
750824726,4869.901442,8752.017386,3880.99852,3880.99852,8175.414757,3507.0493,12696.73061,8175.414757,1692.489192,201.3136293,3832.571394,1692.489192,25,49,74,25,2763,3233,5997,2763,46,97,146,46
750833190,25836.98164,29682.61044,3844.207127,3844.207127,7535.424024,18596.75227,27365.61232,7535.424024,1268.723904,1066.544363,4652.719683,1268.723904,32,224,256,32,2996,18718,21715,2996,59,447,510,59
751199266,20159.9621,22354.10977,2193.256105,2193.256105,3849.84607,14837.19323,20445.54469,3849.84607,549.9384116,887.7295435,4570.990042,549.9384116,27,214,241,27,1530,13444,14975,1530,47,427,480,47
751947558,14219.721,17919.30258,3699.581576,3699.581576,5814.632303,10225.24933,17220.97858,5814.632303,751.7213644,585.8652613,3071.663245,751.7213644,26,111,137,26,2730,10295,13026,2730,46,221,272,46
751991773,14351.95905,18486.55002,4134.590972,4134.590972,6499.649524,13965.05962,20967.41594,6499.649524,821.7024921,1110.87477,2518.243704,821.7024921,30,136,166,30,2856,8912,11769,2856,56,271,330,56
752027250,19130.43852,22366.229,3235.790484,3235.790484,4941.411451,19163.0883,25642.57832,4941.411451,605.6829892,1559.454408,4818.92778,605.6829892,33,227,260,33,2310,13727,16038,2310,60,453,518,60
752042986,21150.46534,24157.3021,3006.097228,3006.097228,4707.435872,15202.87833,20716.84804,4707.435872,611.4664117,869.6046402,2825.787216,611.4664117,37,321,358,37,2069,14441,16511,2069,70,641,714,70
752063316,20628.55134,23585.69444,2956.089463,2956.089463,6224.888786,17594.10067,25164.17609,6224.888786,1097.17564,1241.962307,4547.445058,1097.17564,31,213,244,31,2159,13916,16076,2159,55,425,486,55
754508194,15366.12911,18239.15378,2872.373208,2872.373208,4441.284556,16199.70451,21619.24243,4441.284556,548.6062132,1368.270201,3459.574944,548.6062132,27,155,182,27,2115,10224,12340,2115,49,309,362,49
755552030,10197.01638,12152.26299,1953.979161,1953.979161,3413.819767,7329.320391,10982.05783,3413.819767,488.1262608,419.227695,1156.639786,488.1262608,23,154,177,23,1400,6597,7998,1400,43,307,352,43
755592855,9056.359405,11212.25427,2155.580177,2155.580177,3520.936825,6510.392754,10361.35092,3520.936825,469.7893531,372.4776737,1341.942127,469.7893531,28,139,167,28,1629,6490,8120,1629,54,277,332,54
755625739,17287.20569,19738.10388,2450.898188,2450.898188,3759.263959,12441.11215,18370.43393,3759.263959,466.2509015,718.5727367,5562.337117,466.2509015,17,249,266,17,1712,11305,13018,1712,28,497,530,28
755625849,8087.715322,10167.12605,2077.809653,2077.809653,4393.935532,6138.509275,10717.07044,4393.935532,781.0390144,378.7570787,1368.92852,781.0390144,19,100,119,19,1163,4772,5936,1163,36,199,236,36
758263126,10910.07836,12285.87216,1375.148889,1375.148889,2226.836884,9985.596434,12396.93047,2226.836884,293.3141415,754.1397362,1258.178375,293.3141415,12,187,199,12,1190,8551,9742,1190,22,373,396,22
759751429,11075.43406,13340.41184,2264.977776,2264.977776,4386.256475,11501.79725,16214.0239,4386.256475,713.8579482,989.4245925,2133.187315,713.8579482,21,157,178,21,1562,7734,9297,1562,40,313,354,40
759909292,21461.19873,23820.66293,2357.907657,2357.907657,3679.779469,15426.92847,19996.85785,3679.779469,477.6567492,882.4940626,2624.27423,477.6567492,28,268,296,28,1563,13655,15219,1563,50,535,590,50
759939473,4465.313509,9113.744876,4646.334846,4646.334846,7645.216578,3210.029102,12406.23362,7645.216578,1030.446956,183.6396682,3571.626149,1030.446956,48,65,113,48,3467,3393,6861,3467,89,129,224,89
759948010,24034.36501,28738.01497,4702.824986,4702.824986,7746.642228,17276.65417,26470.67114,7746.642228,1048.942148,988.3278311,4097.133952,1048.942148,31,223,254,31,3299,17500,20800,3299,53,445,506,53
759955697,8756.586152,12557.65091,3799.825128,3799.825128,5870.358508,6334.524172,13302.9928,5870.358508,725.5232225,366.830503,2641.922794,725.5232225,36,94,130,36,2788,5801,8590,2788,65,187,258,65
759970262,24187.77268,27679.74706,3491.974384,3491.974384,6094.60176,48399.71737,55453.88495,6094.60176,870.5676269,8396.842174,10635.57923,870.5676269,28,228,256,28,2580,17020,19601,2580,51,455,510,51
760011270,11037.76374,13779.03745,2741.273718,2741.273718,4585.08985,7933.904827,13961.51159,4585.08985,637.6323811,453.8193561,3912.934226,637.6323811,30,120,150,30,1941,7372,9314,1941,56,239,298,56
760064682,16540.94013,20665.24861,4124.308485,4124.308485,7052.435642,11907.75476,20388.22233,7052.435642,974.2085086,689.8057874,3783.595941,974.2085086,23,158,181,23,2740,9902,12643,2740,38,315,360,38
760268259,23121.10252,25866.40649,2743.917756,2743.917756,4501.805019,16619.89912,21953.72971,4501.805019,612.0401405,950.7125615,2753.740207,612.0401405,33,366,399,33,2048,16939,18988,2048,61,731,796,61
760280955,11531.70489,14006.88389,2473.452698,2473.452698,4021.524783,11341.74346,16187.66014,4021.524783,533.1880198,909.833316,2423.2781,533.1880198,24,112,136,24,1760,7587,9348,1760,41,223,270,41
760294832,9599.583013,13139.25428,3538.683422,3538.683422,5664.587781,6907.843948,13623.51673,5664.587781,728.2432062,395.9751539,2907.536281,728.2432062,34,75,109,34,2565,7084,9650,2565,63,149,216,63
760316107,6091.503776,8131.009709,2039.505933,2039.505933,3273.867299,4378.550979,8438.560714,3273.867299,423.8691506,250.453116,1924.327116,423.8691506,27,81,108,27,1359,4243,5603,1359,51,161,214,51
760416458,4439.846197,8721.663536,4281.421443,4281.421443,8062.7551,3752.994953,12792.52708,8062.7551,1268.093907,278.5359144,3365.991544,1268.093907,34,42,76,34,3243,3089,6333,3243,64,83,150,64
760437219,5260.882623,8473.977089,3211.947811,3211.947811,5073.114919,3781.503486,9149.277771,5073.114919,655.4299335,216.3019994,1217.856447,655.4299335,45,50,95,45,2147,3680,5828,2147,87,99,188,87
760821319,6491.24589,11606.55395,5115.308062,5115.308062,9841.307929,4751.88986,16835.13586,9841.307929,1578.119216,281.4079463,5919.831842,1578.119216,33,63,96,33,3387,4224,7612,3387,58,125,190,58
760832993,22833.71949,25878.29162,3044.572131,3044.572131,4766.113412,21271.23092,27444.50723,4766.113412,600.2094809,1632.396482,4546.618571,600.2094809,28,190,218,28,2091,16139,18231,2091,50,379,434,50
760834631,10583.50251,13536.16203,2951.557184,2951.557184,4799.4376,7607.383496,13882.94857,4799.4376,651.3513921,435.142336,3681.48848,651.3513921,30,174,204,30,2034,7380,9415,2034,54,347,406,54
760890074,10894.91114,13574.40908,2679.497941,2679.497941,5115.336145,7836.273523,13630.59921,5115.336145,795.5738614,449.4930151,2221.062328,795.5738614,30,147,177,30,1673,5924,7598,1673,57,293,352,57
